checkpoint_id,download_url,task,model_size,A* variant
maze-sweep-rep-nondet-small-87,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-87.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-88,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-88.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-89,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-89.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-9,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-9.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-90,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-90.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-91,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-91.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-92,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-92.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-93,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-93.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-94,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-94.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-95,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-95.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-96,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-96.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-97,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-97.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-98,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-98.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-99,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-99.ckpt,maze,small,nondeterministic
sokoban-7722-l-plan-only-100k-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-plan-only-100k-0.ckpt,sokoban,large,nondeterministic
sokoban-7722-l-plan-only-100k-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-plan-only-100k-1.ckpt,sokoban,large,nondeterministic
sokoban-7722-l-plan-only-100k-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-plan-only-100k-2.ckpt,sokoban,large,nondeterministic
sokoban-7722-l-trace-plan-100k-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-trace-plan-100k-0.ckpt,sokoban,large,nondeterministic
sokoban-7722-l-trace-plan-100k-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-trace-plan-100k-1.ckpt,sokoban,large,nondeterministic
sokoban-7722-l-trace-plan-100k-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-l-trace-plan-100k-2.ckpt,sokoban,large,nondeterministic
sokoban-7722-m-plan-only-100k-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-plan-only-100k-0.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-plan-only-100k-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-plan-only-100k-1.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-plan-only-100k-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-plan-only-100k-2.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-0-step-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-0-step-1.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-0-step-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-0-step-2.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-0-step-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-0-step-3.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-0.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-1-step-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-1-step-1.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-1-step-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-1-step-2.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-1-step-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-1-step-3.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-1.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-2-step-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-2-step-1.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-2-step-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-2-step-2.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-2-step-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-2-step-3.ckpt,sokoban,medium,nondeterministic
sokoban-7722-m-trace-plan-100k-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-m-trace-plan-100k-2.ckpt,sokoban,medium,nondeterministic
sokoban-7722-xl-plan-only-100k-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-xl-plan-only-100k-0.ckpt,sokoban,extra-large,nondeterministic
sokoban-7722-xl-plan-only-100k-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-xl-plan-only-100k-1.ckpt,sokoban,extra-large,nondeterministic
sokoban-7722-xl-plan-only-100k-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/sokoban-7722-xl-plan-only-100k-2.ckpt,sokoban,extra-large,nondeterministic
